<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2501534,Baraúna,25043846,EMEF FELIPE RODRIGUES DE LIMA,Municipal,96.4,97.3,100,0.96722,0.97788,1,204.17,218.07,202.83,200.32,204.55,192.27,5.502609,5.844785,5.330672,5.3,5.7,5.3,4.1,4.4,4.8,1.2000000000000002,1.2999999999999998,0.5
PB,2501534,Baraúna,25133241,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CELINA RODRIGUES DA SILVA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501575,Barra de Santana,25052004,EMEB JULITA GUERRA,Municipal,96.7,98.1,-,0.986953,0.980371,-,216.36,211.25,-,200.95,198.08,-,5.746697,5.596996,-,5.7,5.5,,5.1,5.4,5.7,0.6000000000000005,0.09999999999999964,
PB,2501575,Barra de Santana,25052497,ECI EEM ALMIRANTE ANTONIO HERACLITO DO REGO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501575,Barra de Santana,25052691,EMEB JOSUE BARBOSA DE ANDRADE LIRA,Municipal,98.2,100,100,0.984945,1,1,202.14,219.44,192.76,181.36,193.7,173.85,5.119141,5.673657,4.803588,5.0,5.7,4.8,4.3,4.6,4.9,0.7000000000000002,1.1000000000000005,-0.10000000000000053
PB,2501575,Barra de Santana,25052730,EMEB JOSE HERMINIO BEZERRA CABRAL,Municipal,94.2,91.8,-,0.939968,0.926317,-,208.95,214.39,-,196.53,194.48,-,5.524921,5.591465,-,5.2,5.2,,4.5,4.8,5.1,0.7000000000000002,0.40000000000000036,
PB,2501575,Barra de Santana,25052772,EMEF OTAVIO TEODORO DE AMORIM,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.6,,,
PB,2501575,Barra de Santana,25106104,EMEB PROFESSORA LAURA BARBOSA BEZERRA,Municipal,94.1,91.5,100,0.937979,0.918232,1,212.01,214.51,196.46,201.1,205.09,183.65,5.666409,5.786664,5.05238,5.3,5.3,5.1,4.4,4.7,5.0,0.8999999999999995,0.5999999999999996,0.09999999999999964
PB,2501575,Barra de Santana,25132571,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA OLIVEIRA DOS SANTOS,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2501575,Barra de Santana,25133624,EMEB PROFESSORA MARIA SANTINA DA COSTA GONCALVES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501609,Barra de Santa Rosa,25055062,EEEF PROF JOSE COELHO,Estadual,88.1,89.7,-,0.900716,0.912348,-,218.04,224.87,-,200.76,203.43,-,5.775303,5.954192,-,5.2,5.4,,4.7,5.0,5.3,0.5,0.40000000000000036,
PB,2501609,Barra de Santa Rosa,25055259,EMEF JOSE RIBEIRO DINIZ,Municipal,78.3,82.3,96.5,0.724393,0.817224,0.967923,217.52,231.97,ND,189.83,214.84,ND,5.566652,6.297143,-,4.0,5.1,,5.1,5.4,5.7,-1.0999999999999996,-0.3000000000000007,
PB,2501609,Barra de Santa Rosa,25055283,EMEF MANOEL BATISTA DE SOUSA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2501609,Barra de Santa Rosa,25055518,EMEF JOSE CANDIDO RIBEIRO,Municipal,-,84.4,-,-,0.858803,-,-,209.49,-,-,193.16,-,-,5.473954,-,,4.7,,4.1,4.4,4.8,,0.2999999999999998,
PB,2501609,Barra de Santa Rosa,25055534,EMEF JULIO CAETANO DE LUNA,Municipal,90.4,-,97.6,0.851066,-,0.983589,218.25,-,209.3,219.17,-,220.02,6.114038,-,5.958691,5.2,,5.9,,5.5,5.7,,,0.20000000000000018
PB,2501609,Barra de Santa Rosa,25055585,EMEF CICERA DA SILVA SOUSA,Municipal,89.1,88.4,99,0.890185,0.865918,0.990742,239.54,248.39,218.84,220.71,220.82,211.52,6.548336,6.719229,5.986207,5.8,5.8,5.9,4.3,4.6,4.9,1.5,1.2000000000000002,1.0
PB,2501609,Barra de Santa Rosa,25055631,EMEF ROSA M SOARES FONSECA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2501609,Barra de Santa Rosa,25055666,EMEF SEVERINA ADELIA BARROS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2501609,Barra de Santa Rosa,25055704,EMEF ANTONIO EZEQUIEL MARTINS CASADO,Municipal,-,86,100,-,0.872632,1,-,242.2,ND,-,230.11,ND,-,6.770008,-,,5.9,,,,6.1,,,
PB,2501609,Barra de Santa Rosa,25152203,EMEF JOSE MARTINHO CERPA DE MENEZES,Municipal,80.7,-,100,0.819657,-,1,198.85,-,214.6,165.59,-,189.13,4.769627,-,5.4982,3.9,,5.5,4.9,5.2,5.5,-1.0000000000000004,,0.0
PB,2501708,Barra de São Miguel,25051261,EM EDUCACAO BASICA JOAO PINTO DA SILVA,Municipal,96.4,99.6,100,0.954552,0.995728,1,195.93,216.98,202.93,186.63,199.72,197.09,5.096448,5.736165,5.420217,4.9,5.7,5.4,4.3,4.6,4.9,0.6000000000000005,1.1000000000000005,0.5
PB,2501708,Barra de São Miguel,25051296,EEE FUNDAMENTAL E MEDIO MELQUIADES TEJO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.6,5.8,6.1,,,
PB,2501708,Barra de São Miguel,25051512,EMEF MANOEL ESTEVAM DE MIRANDA,Municipal,99.1,100,100,0.991308,1,1,188.33,239.95,187.49,182.04,208.16,184.99,4.867955,6.327978,4.905561,4.8,6.3,4.9,5.1,5.4,5.6,-0.2999999999999998,0.8999999999999995,-0.6999999999999993
PB,2501708,Barra de São Miguel,25257943,EMEF JOSE ESTEVAM NETO,Municipal,95,100,100,0.952329,1,1,246.44,250.41,243.46,214.11,216.87,219.66,6.560015,6.68596,6.604054,6.2,6.7,6.6,,6.5,6.7,,0.20000000000000018,-0.10000000000000053
PB,2501807,Bayeux,25090887,ECIT PROFESSOR ANTONIO GOMES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.8,4.1,4.5,,,
PB,2501807,Bayeux,25090925,EEEF ALICE AZEVEDO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2501807,Bayeux,25090933,EEEF ALVARO DE CARVALHO,Estadual,93.8,83.7,98.5,0.943951,0.839383,0.985482,201.48,193.05,175.65,199.47,169.94,165.38,5.435818,4.738031,4.323061,5.1,4.0,4.3,5.7,6.0,6.2,-0.6000000000000005,-2.0,-1.9000000000000004
PB,2501807,Bayeux,25090941,EEEF ANITA GARIBALDI,Estadual,81.4,83.1,99.1,0.776458,0.829866,0.992162,193.09,210.37,201.28,175.7,187.97,199.5,4.843522,5.396384,5.432547,3.8,4.5,5.4,4.6,4.9,5.2,-0.7999999999999998,-0.40000000000000036,0.20000000000000018
PB,2501807,Bayeux,25090976,EEEF GETULIO VARGAS,Estadual,54.1,53.5,-,0.404742,0.526562,-,ND,159.28,-,ND,147.2,-,-,3.680111,-,,1.9,,4.0,4.3,4.6,,-2.4,
PB,2501807,Bayeux,25090984,ECI EEFM JOAO CAETANO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501807,Bayeux,25090992,EEEF SENADOR TEOTONIO VILELA,Estadual,91.8,90.1,98.9,0.912456,0.915983,0.989796,172.18,176.84,ND,161.73,162.63,ND,4.190476,4.295771,-,3.8,3.9,,4.7,5.0,5.3,-0.9000000000000004,-1.1,
PB,2501807,Bayeux,25091000,EEEF TANCREDO NEVES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,5.0,5.3,,,
PB,2501807,Bayeux,25091018,EEEF VERALDO LEITE,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.3,5.6,5.9,,,
PB,2501807,Bayeux,25091050,EMEF MARIA DO CARMO DA SILVEIRA LIMA,Municipal,75.3,83.3,72.2,0.75445,0.852233,0.739325,188.9,189.48,ND,177.27,174.97,ND,4.792105,4.761356,-,3.6,4.1,,4.5,4.8,5.1,-0.8999999999999999,-0.7000000000000002,
PB,2501807,Bayeux,25091069,EMEF FRANCISCO JOAQUIM DE BRITO,Municipal,85,86.1,90.7,0.853846,0.862892,0.911147,189.65,ND,ND,187.08,ND,ND,4.984782,-,-,4.3,,,4.5,4.8,5.1,-0.20000000000000018,,
PB,2501807,Bayeux,25091077,EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES,Municipal,84.5,83.1,71,0.829946,0.834387,0.660011,189.45,ND,ND,188.82,ND,ND,5.012602,-,-,4.2,,,4.6,4.9,5.2,-0.39999999999999947,,
PB,2501807,Bayeux,25091085,EMEF BERENICE RIBEIRO COUTINHO,Municipal,82,75.4,79,0.833051,0.776044,0.761322,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.4,4.7,5.0,,,
PB,2501807,Bayeux,25091093,EMEF DR EDGARD SEARGER,Municipal,90.5,91.1,89.2,0.898815,0.887849,0.890093,ND,183.32,ND,ND,188.57,ND,-,4.891071,-,,4.3,,4.8,5.1,5.4,,-0.7999999999999998,
PB,2501807,Bayeux,25091115,EMEF PETRONIO FIGUEIREDO,Municipal,-,97.1,-,-,0.970233,-,-,213.08,-,-,206.06,-,-,5.77701,-,,5.6,,3.9,4.2,4.5,,1.3999999999999995,
PB,2501807,Bayeux,25091123,EMEF SENADOR RUY CARNEIRO,Municipal,86.9,78,78.5,0.858562,0.772549,0.785119,179.88,ND,ND,179.01,ND,ND,4.651604,-,-,4.0,,,3.9,4.2,4.5,0.10000000000000009,,
PB,2501807,Bayeux,25091131,EMEF JOSE RIBEIRO DE MORAIS,Municipal,71.8,80.8,72,0.708813,0.79934,0.711611,ND,224.21,ND,ND,197.49,ND,-,5.833597,-,,4.7,,4.2,4.5,4.8,,0.20000000000000018,
PB,2501807,Bayeux,25091140,EMEF FERNANDO CUNHA LIMA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,5.0,5.3,,,
PB,2501807,Bayeux,25091158,EMEF FLAVIO RIBEIRO COUTINHO,Municipal,84.3,90.2,86.4,0.856372,0.903091,0.86081,215.12,198.71,ND,212.43,201,ND,5.93176,5.410774,-,5.1,4.9,,4.1,4.4,4.7,1.0,0.5,
PB,2501807,Bayeux,25091166,EMEF JAIME CAETANO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.5,,,
PB,2501807,Bayeux,25091174,EMEF JOAO FERNANDES DE LIMA,Municipal,77.6,78.8,94.2,0.79956,0.788768,0.942011,177.98,199.24,ND,168.36,164.27,ND,4.421709,4.75307,-,3.5,3.7,,4.2,4.5,4.9,-0.7000000000000002,-0.7999999999999998,
PB,2501807,Bayeux,25091182,EMEF JOAQUIM LAFAYETTE,Municipal,87.4,87.3,74.3,0.882131,0.869984,0.749493,191.24,ND,ND,190.7,ND,ND,5.080944,-,-,4.5,,,4.3,4.6,4.9,0.20000000000000018,,
PB,2501807,Bayeux,25091190,EMEF LUCIANO RIBEIRO DE MORAIS,Municipal,91.7,-,-,0.891138,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2501807,Bayeux,25091204,EMEF OTILIO CIRAULO,Municipal,-,76,-,-,0.752087,-,-,170.24,-,-,171.25,-,-,4.326544,-,,3.3,,4.3,4.6,4.9,,-1.2999999999999998,
PB,2501807,Bayeux,25091212,EMEF PASCOAL MASSILIO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2501807,Bayeux,25091220,EMEF MARIA DAS NEVES LINS,Municipal,84.6,90.3,94.3,0.845524,0.907068,0.940166,ND,185.66,ND,ND,179.05,ND,-,4.762637,-,,4.3,,4.4,4.8,5.1,,-0.5,
PB,2501807,Bayeux,25091239,EMEF MARIA JOSE PINTO DE LIMA,Municipal,89.8,86.3,86.3,0.891809,0.89615,0.847674,202,188.52,ND,192.92,189.52,ND,5.326651,5.007581,-,4.8,4.5,,4.5,4.8,5.1,0.2999999999999998,-0.2999999999999998,
PB,2501807,Bayeux,25109529,EMEF VEREADOR JOAO BELMIRO DOS SANTOS,Municipal,79.1,92.1,-,0.772368,0.942629,-,ND,185.27,-,ND,181.54,-,-,4.800467,-,,4.5,,5.1,5.4,5.7,,-0.9000000000000004,
PB,2501807,Bayeux,25113046,EMEF DR MOACIR DANTAS,Municipal,96.3,91.3,83.3,0.965426,0.909631,0.82323,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.0,4.3,4.6,,,
PB,2501807,Bayeux,25113054,EMEF ASSIS CHATEAUBRIAND,Municipal,91.5,94.3,97.4,0.912052,0.943905,0.976674,ND,194.12,ND,ND,166.24,ND,-,4.691178,-,,4.4,,4.5,4.8,5.1,,-0.39999999999999947,
PB,2501807,Bayeux,25113062,EMEF AIRTON CIRAULO,Municipal,-,84.8,-,-,0.851935,-,-,175.56,-,-,169.07,-,-,4.388434,-,,3.7,,,,4.0,,,
PB,2501807,Bayeux,25113631,EMEF VEREADOR JOAO JACINTO DANTAS,Municipal,93.3,82.8,75.9,0.926929,0.805437,0.696735,194.6,ND,200,197.49,ND,203.57,5.26852,-,5.482119,4.9,,3.8,4.5,4.8,5.1,0.40000000000000036,,-1.2999999999999998
PB,2501807,Bayeux,25113674,EMEF RITA ALVES,Municipal,89.4,81.6,93.2,0.887004,0.819827,0.927835,190.59,197.74,ND,192.99,167.39,ND,5.110176,4.781171,-,4.5,3.9,,,4.8,5.1,,-0.8999999999999999,
PB,2501807,Bayeux,25115227,EMEF DOM HELDER CAMARA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.6,,,
PB,2501807,Bayeux,25119222,EMEF SANDRA MARIA CARNEIRO DE SOUZA,Municipal,-,-,93,-,-,0.928534,-,-,ND,-,-,ND,-,-,-,,,,3.9,4.2,4.5,,,
PB,2501807,Bayeux,25125877,EMEF JAIDE RODRIGUES MENEZES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.4,3.7,4.0,,,
PB,2501807,Bayeux,25250922,EMEF JOANA FORTUNATO DE SOUSA,Municipal,92.6,93.7,88.1,0.92574,0.939744,0.874087,192.07,ND,ND,188.91,ND,ND,5.064238,-,-,4.7,,,4.2,4.5,4.8,0.5,,
PB,2501906,Belém,25067141,EEEFM FELINTO ELIZIO,Estadual,89,-,-,0.915238,-,-,197.45,-,-,194.41,-,-,5.26691,-,-,4.8,,,4.7,5.0,5.3,0.09999999999999964,,
PB,2501906,Belém,25067222,EMEIEF AFONSO ASTROGILDO DE PAULA,Municipal,95.8,98.2,100,0.950815,0.982542,1,202.61,205.32,ND,181.64,194.32,ND,5.133201,5.415464,-,4.9,5.3,,4.8,5.1,5.4,0.10000000000000053,0.20000000000000018,
PB,2501906,Belém,25067265,EMEIEF PROFª ELVIRA SILVEIRA DA COSTA,Municipal,94.7,99.5,98.3,0.939983,0.995106,0.981067,193.89,202.38,ND,188.01,196.85,ND,5.082607,5.405357,-,4.8,5.4,,3.9,4.3,4.6,0.8999999999999999,1.1000000000000005,
PB,2501906,Belém,25067346,EMEIEF DE CAICARINHA,Municipal,-,92.2,-,-,0.913706,-,-,176.56,-,-,139.43,-,-,3.868609,-,,3.5,,,,3.8,,,
PB,2501906,Belém,25067370,EMEIEF FRANCISCA LEITE BRAGA,Municipal,91.1,95.3,100,0.915341,0.954152,1,188.03,185.87,ND,173.28,184.49,ND,4.702957,4.865554,-,4.3,4.6,,4.8,5.1,5.3,-0.5,-0.5,
PB,2501906,Belém,25067435,EMEF ALICE DE MELO VIANA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.4,,,
PB,2501906,Belém,25067443,EMEIEF CLAUDIO CANTALICE VIANA,Municipal,95.4,96.3,98.7,0.946757,0.963588,0.987365,213.99,187.94,ND,205.86,185.27,ND,5.79074,4.919239,-,5.5,4.7,,4.4,4.7,5.0,1.0999999999999996,0.0,
PB,2502003,Belém do Brejo do Cruz,25000055,EEEFM AMERICO MAIA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2502003,Belém do Brejo do Cruz,25000063,EMEIF PREFEITO PLINIO FORTE MAIA,Municipal,92,90.1,98.4,0.936601,0.912338,0.98482,227.7,225.42,208.82,227.01,217.49,201.75,6.436927,6.220325,5.617349,6.0,5.7,5.5,,6.3,6.5,,-0.5999999999999996,-1.0
PB,2502003,Belém do Brejo do Cruz,25000110,ESC MUL FRANCISCO DA CUNHA,Municipal,-,88.2,100,-,0.875819,1,-,191.89,ND,-,187.62,ND,-,5.037348,-,,4.4,,3.9,4.2,4.5,,0.20000000000000018,
PB,2502003,Belém do Brejo do Cruz,25000160,ESCOLA MEIF PROFESSOR RAIMUNDO SEVERINO ANDRADE,Municipal,95.2,86.5,97.7,0.936617,0.838653,0.970233,186.86,204.4,196.49,187,203.37,188.4,4.930083,5.562452,5.139316,4.6,4.7,5.0,4.5,4.8,5.1,0.09999999999999964,-0.09999999999999964,-0.09999999999999964
PB,2502003,Belém do Brejo do Cruz,25000306,EMEF ANA RITA TRIGUEIRO DE FREITAS LINHARES,Municipal,77.9,85.7,-,0.786004,0.857,-,198.46,188.7,-,189.25,183.08,-,5.192366,4.893925,-,4.1,4.2,,3.9,4.2,4.5,0.19999999999999973,0.0,
PB,2502052,Bernardino Batista,25012711,EMEF JOSE BERNARDINO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.6,4.9,,,
PB,2502052,Bernardino Batista,25121316,EMEF JOSE BATISTA DE SOUSA,Municipal,-,87.7,-,-,0.877,-,-,215.92,-,-,193.9,-,-,5.610118,-,,4.9,,3.9,4.2,4.5,,0.7000000000000002,
PB,2502052,Bernardino Batista,25125591,EMEI ERIKA KETHLEN ANDRADE BARBOSA,Municipal,92.6,-,98.1,0.91843,-,0.983816,221.76,-,211.55,203.03,-,199.2,5.887568,-,5.623085,5.4,,5.5,4.5,4.8,5.1,0.9000000000000004,,0.40000000000000036
PB,2502102,Boa Ventura,25027573,ECI EEM JOAO CAVALCANTE SULA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.8,,,
PB,2502102,Boa Ventura,25027603,EMEIF ADERSON HENRIQUES CHAVES,Municipal,84.6,87.3,100,0.846,0.873,1,184.34,176.58,168.68,169.35,168.27,147.82,4.561083,4.393355,3.870773,3.9,3.8,3.9,3.5,3.8,4.1,0.3999999999999999,0.0,-0.19999999999999973
PB,2502102,Boa Ventura,25027913,EMEIF OTILIA CAVALCANTE PINTO,Municipal,-,92,-,-,0.952381,-,-,164.59,-,-,157.57,-,-,3.969992,-,,3.8,,,,4.1,,,
PB,2502102,Boa Ventura,25104888,EMEIF MARIA BARAUNA,Municipal,-,-,100,-,-,1,-,-,191.37,-,-,182.29,-,-,4.930516,,,4.9,4.5,4.8,5.1,,,-0.1999999999999993
PB,2502151,Boa Vista,25075918,ECI EEM TEODOSIO DE OLIVEIRA LEDO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,7.0,7.2,7.4,,,
PB,2502151,Boa Vista,25076000,ESCOLA MUNICIPAL BENTONIT UNIAO,Municipal,97.6,93.7,92.4,0.981298,0.942513,0.922003,216.3,228.43,206.16,215.84,219.9,200.56,6.016279,6.321586,5.544949,5.9,6.0,5.1,4.6,4.9,5.2,1.3000000000000007,1.0999999999999996,-0.10000000000000053
PB,2502151,Boa Vista,25076078,EMEIEF PROFESSORA FRANCISCA LEITE VITORINO,Municipal,88.3,95.6,95.3,0.880665,0.955839,0.95192,241.85,252.95,246.77,228.93,239.66,234.94,6.741874,7.148797,6.94504,5.9,6.8,6.6,5.4,5.7,6.0,0.5,1.0999999999999996,0.5999999999999996
PB,2502151,Boa Vista,25076264,GR ESC SEVERINO TAVARES DA SILVA,Municipal,-,96.1,93.1,-,0.961401,0.931564,-,210.22,212.24,-,195.11,191.74,-,5.523339,5.500616,,5.3,5.1,,,5.6,,,-0.5
PB,2502201,Bom Jesus,25006134,EMEIEF MARIA DO CARMO GONCALVES,Municipal,84.2,77.3,100,0.841814,0.761329,1,ND,198.09,181.71,ND,188.78,168.6,-,5.17676,4.497255,,3.9,4.5,4.3,4.6,4.9,,-0.6999999999999997,-0.40000000000000036
PB,2502201,Bom Jesus,25006150,EMEF JOSE ROQUE DE SOUSA,Municipal,91.7,91.7,-,0.885018,0.926462,-,211.52,201.12,-,196.26,186.82,-,5.569058,5.198948,-,4.9,4.8,,4.3,4.6,4.9,0.6000000000000005,0.20000000000000018,
PB,2502300,Bom Sucesso,25000373,EEEF DR JOSE PAZ DE LIMA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.2,5.5,5.8,,,
PB,2502300,Bom Sucesso,25000489,ESC MUL CIDADA INTEGRAL DE ENS INF E FUND LAUREANO LEAO DE LIMA,Municipal,94.2,98.9,98.8,0.928779,0.987615,0.982219,204.15,218.18,196.17,190.2,196.46,196.18,5.318227,5.699793,5.274664,4.9,5.6,5.2,,5.2,5.5,,0.39999999999999947,-0.2999999999999998
PB,2502300,Bom Sucesso,25000497,ESCOLA MUNICIPAL BALBINA DE ALMEIDA OLIVEIRA,Municipal,90.2,91.2,100,0.900092,0.92842,1,ND,215.39,204.57,ND,208.67,180.14,-,5.868549,5.143333,,5.4,5.1,4.9,5.2,5.5,,0.20000000000000018,-0.40000000000000036
PB,2502409,Bonito de Santa Fé,25006231,EEEF JOAQUIM NABUCO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.6,,,
PB,2502409,Bonito de Santa Fé,25006304,EMEIF PROF AUREA DIAS DE ALMEIDA,Municipal,68.7,83.7,99.4,0.653532,0.840268,0.992374,199.83,211.24,195.67,189.24,202.83,201.12,5.21833,5.683169,5.35494,3.4,4.8,5.3,4.9,5.2,5.5,-1.5000000000000004,-0.40000000000000036,-0.20000000000000018
PB,2502409,Bonito de Santa Fé,25006827,EMEIF MARIA ALMEIDA DE SOUSA,Municipal,80.1,74.5,98.7,0.807883,0.731678,0.990017,181.2,185.15,164.63,163.81,172.03,156.83,4.400432,4.625268,3.957301,3.6,3.4,3.9,3.9,4.2,4.5,-0.2999999999999998,-0.8000000000000003,-0.6000000000000001
PB,2502409,Bonito de Santa Fé,25006835,EMEIF ELIZIO LEONEL DE FRANCA,Municipal,-,-,87.1,-,-,0.9375,-,-,187.4,-,-,166.78,-,-,4.572752,,,4.3,,,,,,
PB,2502409,Bonito de Santa Fé,25006908,EMEIF PROF MOZART RODRIGUES,Municipal,81.1,91,97.1,0.826203,0.889524,0.978312,190.67,205.41,ND,176.08,199.99,ND,4.804248,5.520273,-,4.0,4.9,,4.8,5.1,5.4,-0.7999999999999998,-0.1999999999999993,
PB,2502409,Bonito de Santa Fé,25007033,EMEIF PROF JOAO NERY,Municipal,98,-,95.2,0.972222,-,0.959032,211.41,-,ND,195.47,-,ND,5.552595,-,-,5.4,,,3.8,4.1,4.4,1.6000000000000005,,
PB,2502508,Boqueirão,25051636,EEEF MARECHAL JOSE PESSOA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2502508,Boqueirão,25051970,EMEF GOV JOAO AGRIPINO FILHO,Municipal,79.1,86.1,99.5,0.786427,0.849918,0.993642,197.44,227.35,203.46,196.81,204.86,193.49,5.310355,6.02752,5.364877,4.2,5.1,5.3,5.2,5.5,5.7,-1.0,-0.40000000000000036,-0.40000000000000036
PB,2502508,Boqueirão,25051997,EMEF JOAO ERNESTO DO REGO,Municipal,-,93.9,-,-,0.927764,-,-,ND,-,-,ND,-,-,-,-,,,,3.3,3.6,3.9,,,
PB,2502508,Boqueirão,25052071,EMEF EUFLAUDIZIA RODRIGUES,Municipal,92.5,77.1,98.9,0.910236,0.756211,0.984256,ND,195.52,191.16,ND,188.18,187.17,-,5.116805,5.015235,,3.9,4.9,4.4,4.7,5.0,,-0.8000000000000003,-0.09999999999999964
PB,2502508,Boqueirão,25052080,EMEF HENRIQUE JOSE CAVALCANTE,Municipal,-,-,100,-,-,1,-,-,184.7,-,-,170.12,-,-,4.581953,,,4.6,,,,,,
PB,2502508,Boqueirão,25052110,EMEF MANOEL PEREIRA DA SILVA,Municipal,-,-,100,-,-,1,-,-,173.32,-,-,166.89,-,-,4.30605,,,4.3,,,,,,
PB,2502508,Boqueirão,25052152,EMEF VIRGINIUS DA GAMA E MELO,Municipal,87.2,87.4,98.7,0.862552,0.854719,0.987144,186.42,ND,193.15,176.09,ND,185.91,4.723323,-,5.030303,4.1,,5.0,4.4,4.7,5.1,-0.3000000000000007,,-0.09999999999999964
PB,2502508,Boqueirão,25104500,EMEF MANOEL ARAUJO COSTA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2502508,Boqueirão,25117700,EEEFM SEVERINO BARBOSA CAMELO,Estadual,78.5,76.8,-,0.765829,0.714994,-,188.61,199.48,-,174.98,182.16,-,4.744935,5.082923,-,3.6,3.6,,4.3,4.6,4.9,-0.6999999999999997,-0.9999999999999996,
PB,2502508,Boqueirão,25120239,EMEF PADRE INACIO,Municipal,87.6,82.5,87.5,0.878749,0.823609,0.889539,220.05,ND,ND,218.7,ND,ND,6.139844,-,-,5.4,,,4.2,4.5,4.8,1.2000000000000002,,
PB,2502607,Igaracy,25023845,COLEGIO MUNICIPAL NOSSA SENHORA DOS REMEDIOS,Municipal,88.1,-,-,0.881,-,-,189.45,-,-,178,-,-,4.815874,-,-,4.2,,,4.4,4.7,5.0,-0.20000000000000018,,
PB,2502607,Igaracy,25023896,ECI JOSELITA BRASILEIRO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.6,,,
PB,2502607,Igaracy,25119869,GR MUL MANOEL JACKSON NICACIO ALVES,Municipal,-,89.3,99.6,-,0.905458,0.997168,-,203.48,ND,-,187.88,ND,-,5.263259,-,,4.8,,,,5.0,,,
PB,2502706,Borborema,25065521,EMEF JOSE AMANCIO RAMALHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.6,4.9,5.2,,,
PB,2502706,Borborema,25065556,ESC MUL LEONOR RAMALHO,Municipal,77.9,84.7,99.4,0.758278,0.862426,0.996141,ND,ND,179.88,ND,ND,158.59,-,-,4.280332,,,4.3,4.5,4.8,5.1,,,-0.7999999999999998
