<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2504009.0,Campina Grande,25070720.0,EMEF CEAI GOV ANTONIO MARIZ,Municipal,84.9,79.4,100,0.85853,0.792309,1,238.21,247.81,254.77,240.77,244.93,258.03,4.649667,4.879,5.213333,4.0,3.9,5.2,4.7,4.9,5.2,-0.7000000000000002,-1.0000000000000004,0.0
PB,2504009.0,Campina Grande,25070789.0,EMEF CEAI DR ELPIDIO DE ALMEIDA,Municipal,67.8,81.3,100,0.678316,0.822852,1,251.65,243.83,233.85,256.47,256.02,237.27,5.135333,4.9975,4.518667,3.5,4.1,4.5,4.4,4.7,4.9,-0.9000000000000004,-0.6000000000000005,-0.40000000000000036
PB,2504009.0,Campina Grande,25071394.0,EEEFM MONSENHOR SALES,Estadual,44.1,77.2,100,0.437151,0.764368,1,ND,232.71,ND,ND,242.85,ND,-,4.592667,-,,3.5,,3.9,4.2,4.5,,-0.7000000000000002,
PB,2504009.0,Campina Grande,25071939.0,ECI EEFM AUDIOCOMUNICACAO DE CAMPINA GRANDE DEMOSTENES CUNHA LIMA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25072005.0,EEEFM ADEMAR VELOSO SILVEIRA,Estadual,71.9,70.9,100,0.720073,0.674065,1,ND,246.67,ND,ND,242.71,ND,-,4.823,-,,3.3,,4.6,4.9,5.1,,-1.6000000000000005,
PB,2504009.0,Campina Grande,25072013.0,ECIT ESTADUAL PROFESSOR RAUL CORDULA,Estadual,84.6,-,-,0.846,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.9,5.1,5.4,,,
PB,2504009.0,Campina Grande,25072021.0,EEEFM SEN ARGEMIRO DE FIGUEIREDO,Estadual,69.1,73.4,96.5,0.676436,0.698883,0.968378,243.4,269.6,ND,247.66,271.51,ND,4.851,5.685167,-,3.3,4.0,,3.8,4.1,4.4,-0.5,-0.09999999999999964,
PB,2504009.0,Campina Grande,25072030.0,ECI NENZINHA CUNHA LIMA,Estadual,-,77,100,-,0.777131,1,-,252.54,ND,-,263.73,ND,-,5.271167,-,,4.1,,4.0,4.3,4.6,,-0.20000000000000018,
PB,2504009.0,Campina Grande,25072048.0,EEEF JOSE DOROTEIA DUTRA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.9,4.1,4.4,,,
PB,2504009.0,Campina Grande,25072056.0,EEEFM POETA CARLOS DRUMOND DE ANDRADE,Estadual,77.3,71.5,83.6,0.769792,0.697807,0.840203,ND,245.55,ND,ND,248.48,ND,-,4.9005,-,,3.4,,4.1,4.4,4.7,,-1.0000000000000004,
PB,2504009.0,Campina Grande,25072064.0,EEEF MARIA AUGUSTA LUCENA BRITO,Estadual,77.9,86.4,100,0.780775,0.876206,1,243.21,247.35,234.42,266.73,246.75,232.79,5.165667,4.901667,4.4535,4.0,4.3,4.5,,4.3,4.5,,0.0,0.0
PB,2504009.0,Campina Grande,25072080.0,EEEFM NINA ALVES DE LIMA,Estadual,50,65.1,97.3,0.463729,0.657215,0.97629,201.86,ND,ND,205.01,ND,ND,3.447833,-,-,1.6,,,4.1,4.4,4.7,-2.4999999999999996,,
PB,2504009.0,Campina Grande,25072099.0,ECI ASSIS CHATEAUBRIAND,Estadual,79.5,80.5,100,0.793834,0.804933,1,ND,256.11,ND,ND,251.07,ND,-,5.119667,-,,4.1,,4.1,4.3,4.6,,-0.20000000000000018,
PB,2504009.0,Campina Grande,25072102.0,ECI DEPUTADO ALVARO GALDENCIO DE QUEIROZ,Estadual,82.8,87.1,100,0.815039,0.871,1,237.37,ND,265.22,223.61,ND,272.87,4.349667,-,5.634833,3.5,,5.6,4.4,4.7,5.0,-0.9000000000000004,,0.5999999999999996
PB,2504009.0,Campina Grande,25072110.0,ECI FELIX ARAUJO,Estadual,78.7,85.7,100,0.7863,0.843087,1,239.29,264.94,ND,243.46,264.16,ND,4.7125,5.485,-,3.7,4.6,,4.2,4.4,4.7,-0.5,0.1999999999999993,
PB,2504009.0,Campina Grande,25072129.0,EEEFM SAO SEBASTIAO,Estadual,76,68.3,100,0.74913,0.68512,1,ND,241.83,ND,ND,242.45,ND,-,4.738,-,,3.2,,4.2,4.4,4.7,,-1.2000000000000002,
PB,2504009.0,Campina Grande,25072137.0,ECIT ANESIO LEAO,Estadual,76.8,98.9,100,0.752136,0.990143,1,ND,258.67,230.89,ND,256.25,235.48,-,5.248667,4.4395,,5.2,4.4,4.2,4.4,4.7,,0.7999999999999998,-0.2999999999999998
PB,2504009.0,Campina Grande,25072145.0,EEEFM DOM LUIZ GONZAGA FERNANDES,Estadual,71.8,76.4,98.6,0.689107,0.758338,0.990221,255.56,276.98,ND,258.23,268.3,ND,5.229833,5.754667,-,3.6,4.4,,4.5,4.8,5.1,-0.8999999999999999,-0.39999999999999947,
PB,2504009.0,Campina Grande,25072153.0,ECIT SEVERINO CABRAL,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,4.9,5.2,,,
PB,2504009.0,Campina Grande,25072161.0,EEEF NOSSA SENHORA DO ROSARIO,Estadual,89.6,93.4,99.5,0.895414,0.933373,0.994237,254.87,266.92,ND,260.69,260.9,ND,5.259333,5.463667,-,4.7,5.1,,4.3,4.6,4.9,0.40000000000000036,0.5,
PB,2504009.0,Campina Grande,25072170.0,EMEF ADV OTAVIO AMORIM,Municipal,85.6,92.4,100,0.869913,0.92508,1,261.71,273.99,263.77,275.44,276.29,265.07,5.619167,5.838,5.480667,4.9,5.4,5.5,,5.1,5.4,,0.3000000000000007,0.09999999999999964
PB,2504009.0,Campina Grande,25072196.0,EEEF ANTONIO VICENTE,Estadual,88.6,85.9,100,0.885594,0.852245,1,241.57,258.56,259.29,243.02,257.56,264.5,4.743167,5.268667,5.3965,4.2,4.5,5.4,4.1,4.4,4.7,0.10000000000000053,0.09999999999999964,0.7000000000000002
PB,2504009.0,Campina Grande,25072200.0,EEEF AUGUSTO DOS ANJOS,Estadual,-,77.1,100,-,0.775928,1,-,258.44,231.15,-,254.53,233.69,-,5.216167,4.414,,4.0,4.4,,,4.3,,,0.10000000000000053
PB,2504009.0,Campina Grande,25072218.0,EEEFM CLEMENTINO PROCOPIO,Estadual,55.6,68.6,98.8,0.55168,0.654894,0.989691,ND,253.64,ND,ND,260.65,ND,-,5.238167,-,,3.4,,5.3,5.5,5.8,,-2.1,
PB,2504009.0,Campina Grande,25072226.0,EEEF DE APLICACAO,Estadual,67.8,75.6,100,0.677738,0.746468,1,244.45,263.11,ND,255.21,272.08,ND,4.994333,5.5865,-,3.4,4.2,,4.7,5.0,5.3,-1.3000000000000003,-0.7999999999999998,
PB,2504009.0,Campina Grande,25072234.0,EEEFM DE MONTE SANTO,Estadual,72,67.6,91.6,0.717628,0.677893,0.916211,255.4,ND,ND,267.04,ND,ND,5.374,-,-,3.9,,,4.0,4.3,4.6,-0.10000000000000009,,
PB,2504009.0,Campina Grande,25072242.0,EEEFM JOSE PINHEIRO,Estadual,52.7,46,98.4,0.49912,0.447167,0.986439,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.8,4.1,4.3,,,
PB,2504009.0,Campina Grande,25072277.0,ECI MONTE CARMELO,Estadual,56.9,85.6,100,0.567599,0.850408,1,ND,240.19,ND,ND,234.81,ND,-,4.583333,-,,3.9,,4.2,4.4,4.7,,-0.5000000000000004,
PB,2504009.0,Campina Grande,25072285.0,EEEFM MURILO BRAGA,Estadual,62.3,58.3,95.3,0.604467,0.582312,0.9536,258.32,ND,ND,252.62,ND,ND,5.182333,-,-,3.1,,,4.4,4.7,5.0,-1.3000000000000003,,
PB,2504009.0,Campina Grande,25072293.0,EEEFM NOSSA SENHORA APARECIDA,Estadual,64.1,69,98.6,0.684216,0.684248,0.985147,ND,265,ND,ND,268.4,ND,-,5.556667,-,,3.8,,3.7,3.9,4.2,,-0.10000000000000009,
PB,2504009.0,Campina Grande,25072307.0,ECI SOLON DE LUCENA,Estadual,79.9,85.3,100,0.795327,0.843613,1,241.67,263.13,ND,252.72,259.9,ND,4.9065,5.383833,-,3.9,4.5,,4.1,4.3,4.6,-0.19999999999999973,0.20000000000000018,
PB,2504009.0,Campina Grande,25072340.0,EEEF ALCEU DO AMOROSO LIMA,Estadual,65.9,-,100,0.627703,-,1,ND,-,ND,ND,-,ND,-,-,-,,,,4.2,4.5,4.8,,,
PB,2504009.0,Campina Grande,25072374.0,EEEF MARIA EMILIA OLIVEIRA DE ALMEIDA,Estadual,68,92,99.7,0.684388,0.920512,0.996718,235.22,264.68,250.27,246.74,258.73,251.45,4.699333,5.390167,5.028667,3.2,5.0,5.0,4.6,4.9,5.1,-1.3999999999999995,0.09999999999999964,-0.09999999999999964
PB,2504009.0,Campina Grande,25072404.0,EEEFM RUBENS DUTRA II,Estadual,75.7,70.6,-,0.755498,0.710421,-,238.13,ND,-,246.96,ND,-,4.7515,-,-,3.6,,,3.7,4.0,4.2,-0.10000000000000009,,
PB,2504009.0,Campina Grande,25072412.0,ECI ESCRITOR VIRGINIUS DA GAMA E MELO,Estadual,68.8,-,-,0.678844,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2504009.0,Campina Grande,25072439.0,ECI HORTENCIO SOUSA RIBEIRO PREMEN,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2504009.0,Campina Grande,25072552.0,EMEF DR CHATEAUBRIAND,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25072820.0,EMEF ROTARY DR FRANCISCO BRASILEIRO,Municipal,77.1,92.6,100,0.775504,0.932499,1,229.81,245.75,211.64,241.44,244.97,211.28,4.520833,4.845333,3.715333,3.5,4.5,3.7,3.4,3.7,3.9,0.10000000000000009,0.7999999999999998,-0.19999999999999973
PB,2504009.0,Campina Grande,25073648.0,EMEF FREI DAGOBERTO STUCKER,Municipal,83.5,80.2,100,0.867555,0.814784,1,ND,266.4,235.82,ND,271.32,251.23,-,5.628667,4.784167,,4.6,4.8,3.9,4.2,4.5,,0.39999999999999947,0.2999999999999998
PB,2504009.0,Campina Grande,25073699.0,EMEF LAFAYETE CAVALCANTE,Municipal,71.7,80.5,100,0.721282,0.815415,1,ND,247.62,ND,ND,246.72,ND,-,4.905667,-,,4.0,,4.0,4.3,4.6,,-0.2999999999999998,
PB,2504009.0,Campina Grande,25073745.0,EMEF MANOEL DA COSTA CIRNE,Municipal,86.5,76.3,100,0.876382,0.752851,1,216.55,226.17,ND,231.17,235.83,ND,4.128667,4.366667,-,3.6,3.3,,3.3,3.6,3.9,0.30000000000000027,-0.30000000000000027,
PB,2504009.0,Campina Grande,25073800.0,EMEF PADRE ANTONINO,Municipal,83,89.6,100,0.828782,0.899409,1,265.44,292.76,258.98,279.41,290.94,261.07,5.7475,6.395,5.334167,4.8,5.8,5.3,4.4,4.6,4.9,0.39999999999999947,1.2000000000000002,0.39999999999999947
PB,2504009.0,Campina Grande,25073842.0,EMEF PROFA MARIA ANUNCIADA BEZERRA,Municipal,67.4,90,100,0.688544,0.921051,1,-,259.59,ND,-,277.29,ND,-,5.614667,-,,5.2,,2.7,2.9,3.2,,2.3000000000000003,
PB,2504009.0,Campina Grande,25074091.0,EMEF ANIS TIMANI,Municipal,-,-,100,-,-,1,-,-,240.09,-,-,237.22,-,-,4.621833,,,4.6,,,,,,
PB,2504009.0,Campina Grande,25074113.0,EMEF ANISIO TEIXEIRA,Municipal,63.5,92.2,100,0.674756,0.931032,1,253.46,ND,227.62,257.06,ND,225.47,5.175333,-,4.218167,3.5,,4.2,,3.7,4.0,,,0.20000000000000018
PB,2504009.0,Campina Grande,25074407.0,EMEF HENRIQUE G BARBOSA,Municipal,83.4,94.2,100,0.85458,0.949729,1,257.13,254.98,236.92,239.84,247.64,248.22,4.9495,5.043667,4.752333,4.2,4.8,4.8,4.6,4.9,5.2,-0.39999999999999947,-0.10000000000000053,-0.40000000000000036
PB,2504009.0,Campina Grande,25074547.0,EMEF LILIOSA BARRETO,Municipal,77.4,98,100,0.764046,0.984763,1,ND,243.77,216.67,ND,231.46,227.98,-,4.587167,4.0775,,4.5,4.1,,,4.8,,,-0.7000000000000002
PB,2504009.0,Campina Grande,25074571.0,EMEF LIONS PRATA,Municipal,68.6,86.4,100,0.704431,0.871136,1,243.5,252.97,ND,242.6,252.53,ND,4.768333,5.091667,-,3.4,4.4,,3.6,3.8,4.1,-0.20000000000000018,0.6000000000000005,
PB,2504009.0,Campina Grande,25074920.0,EMEF PROF SELMA AGRA VILARIM,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25075071.0,EMEF TIRADENTES,Municipal,70.2,79.8,100,0.714382,0.804,1,241.44,239.92,ND,231.02,238,ND,4.541,4.632,-,3.2,3.7,,3.7,3.9,4.2,-0.5,-0.19999999999999973,
PB,2504009.0,Campina Grande,25076400.0,EEEFM PROF ANTONIO OLIVEIRA,Estadual,56.7,63.3,-,0.474257,0.562999,-,ND,ND,-,ND,ND,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2504009.0,Campina Grande,25076493.0,EMEF CICERO CORREIA DE MENESES,Municipal,-,98.3,-,-,0.983,-,-,247.21,-,-,243.52,-,-,4.8455,-,,4.8,,,,5.0,,,
PB,2504009.0,Campina Grande,25076582.0,ECI EEFM IRMA JOAQUINA SAMPAIO,Estadual,70.6,83.2,100,0.705143,0.82964,1,ND,229.63,ND,ND,232.44,ND,-,4.367833,-,,3.6,,3.6,3.9,4.2,,-0.2999999999999998,
PB,2504009.0,Campina Grande,25076590.0,ECI EEFM JOSE MIGUEL LEAO,Estadual,78.8,71.9,94.6,0.782047,0.722998,0.942353,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.9,4.2,4.5,,,
PB,2504009.0,Campina Grande,25076930.0,EMEF SAO CLEMENTE,Municipal,70.6,82.6,100,0.708662,0.816359,1,ND,218.25,ND,ND,222.77,ND,-,4.017,-,,3.3,,4.1,4.3,4.6,,-1.0,
PB,2504009.0,Campina Grande,25108662.0,EMEF CEAI DR JOAO PEREIRA DE ASSIS,Municipal,82.3,82.4,100,0.824609,0.82825,1,235.71,268.96,254.26,265.27,251.52,259.67,5.016333,5.341333,5.232167,4.1,4.4,5.2,4.2,4.4,4.7,-0.10000000000000053,0.0,0.5
PB,2504009.0,Campina Grande,25111345.0,EEEF AROLDO CRUZ FILHO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,4.9,,,
PB,2504009.0,Campina Grande,25114034.0,EEEF DOM HELDER CAMARA,Estadual,83.4,88.5,99,0.839986,0.88804,0.989891,248.43,259.94,247.42,247.7,259.94,251.99,4.9355,5.331333,4.990167,4.1,4.7,4.9,6.0,6.2,6.4,-1.9000000000000004,-1.5,-1.5
PB,2504009.0,Campina Grande,25114433.0,EEEFM SENADOR HUMBERTO LUCENA,Estadual,67.5,75.3,100,0.659245,0.713641,1,255.53,253.14,248.45,261.5,248.24,258.95,5.283833,5.023,5.123333,3.5,3.6,5.1,5.2,5.5,5.7,-1.7000000000000002,-1.9,-0.6000000000000005
PB,2504009.0,Campina Grande,25114808.0,ECI ITAN PEREIRA,Estadual,86.3,93.9,100,0.865671,0.92241,1,256.15,285.82,268.74,264.43,291.22,280.7,5.343,6.284,5.824,4.6,5.8,5.8,4.7,5.0,5.2,-0.10000000000000053,0.7999999999999998,0.5999999999999996
PB,2504009.0,Campina Grande,25117459.0,ECI PREFEITO WILLIAMS DE SOUSA ARRUDA,Estadual,77.8,80.9,100,0.784674,0.806223,1,243.23,284.69,ND,266.48,262.25,ND,5.161833,5.782333,-,4.1,4.7,,4.1,4.3,4.6,0.0,0.40000000000000036,
PB,2504009.0,Campina Grande,25117688.0,ECIT IRMA STEFANIE,Estadual,59.6,93.7,100,0.591945,0.933123,1,ND,280.97,264.19,ND,275.47,263.49,-,5.940667,5.461333,,5.5,5.5,4.1,4.4,4.6,,1.0999999999999996,0.9000000000000004
PB,2504009.0,Campina Grande,25117858.0,EEEF REITOR EDVALDO DO O,Estadual,61.5,78.2,97.4,0.619696,0.787509,0.976041,235.25,ND,ND,247.93,ND,ND,4.719667,-,-,2.9,,,4.2,4.5,4.8,-1.3000000000000003,,
PB,2504009.0,Campina Grande,25117866.0,EEEFM POETISA VICENTINA FIGUEIREDO VITAL DO REGO,Estadual,72.8,72.6,100,0.752881,0.720188,1,254.47,258.07,228.97,262.9,258.74,219.34,5.2895,5.280167,4.1385,4.0,3.8,4.1,4.0,4.3,4.5,0.0,-0.5,-0.40000000000000036
PB,2504009.0,Campina Grande,25120646.0,EMEF MARIA DAS VITORIAS PIRES UCHOA QUEIROZ,Municipal,68.8,86.2,100,0.697068,0.884638,1,230.22,238.94,ND,232.98,242.77,ND,4.386667,4.695167,-,3.1,4.2,,3.6,3.8,4.1,-0.5,0.40000000000000036,
PB,2504009.0,Campina Grande,25120670.0,EEEFM MAJOR VENEZIANO VITAL DO REGO,Estadual,63.7,63.2,78.9,0.637696,0.608095,0.792351,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.3,4.5,4.8,,,
PB,2504009.0,Campina Grande,25121685.0,EMEF ROBERTO SIMONSEN,Municipal,85.7,93.8,100,0.856063,0.946755,1,249.08,253.87,ND,251.19,261.37,ND,5.0045,5.254,-,4.3,5.0,,5.7,5.9,6.1,-1.4000000000000004,-0.9000000000000004,
PB,2504009.0,Campina Grande,25123998.0,ESCOLA WALNYZA BORBOREMA CUNHA,Estadual,84.3,84,99.6,0.851526,0.836152,0.996207,245.69,249.9,246.31,251.48,248.96,244.85,4.952833,4.981,4.852667,4.2,4.2,4.8,3.3,3.6,3.9,0.9000000000000004,0.6000000000000001,0.8999999999999999
PB,2504009.0,Campina Grande,25130633.0,EMEF PROFESSORA LAURA MENEZES DE AMORIM,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25131338.0,EMEF ESCRITORA LOURDES RAMALHO,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25131370.0,EMEF ROMULO JOSE DE GOUVEIA,Municipal,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25150200.0,EMEF ESTUDANTE LEONARDO VITORINO GUIMARAES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2504009.0,Campina Grande,25151401.0,EEEFM ANTONIO GUEDES DE ANDRADE,Estadual,93.8,-,-,0.938,-,-,252.51,-,-,273.46,-,-,5.432833,-,-,5.1,,,5.1,5.3,5.6,0.0,,
PB,2504009.0,Campina Grande,25152815.0,EEEFM ISABEL RODRIGUES DE MELO,Estadual,74.1,60.9,-,0.722901,0.556262,-,232.36,ND,-,231.34,ND,-,4.395,-,-,3.2,,,3.3,3.6,3.9,-0.09999999999999964,,
PB,2504009.0,Campina Grande,25251945.0,EEEFM ZULEIDE CAVALCANTE PORTO,Estadual,-,80.8,-,-,0.814373,-,-,ND,-,-,ND,-,-,-,-,,,,,,,,,
PB,2504033.0,Capim,25087312.0,EMEFM DEP JOAO FERNANDES DE LIMA,Municipal,84.6,80.2,96.6,0.856577,0.813077,0.965264,253.89,248,222.5,267.92,251.07,223.76,5.3635,4.9845,4.104333,4.6,4.1,4.0,3.7,3.9,4.2,0.8999999999999995,0.19999999999999973,-0.20000000000000018
PB,2504033.0,Capim,25116037.0,ESC MUL PROFA EUNICE ALVES DOS SANTOS,Municipal,82.8,93.9,99.4,0.839779,0.950009,0.994924,230.5,244.83,228.76,248.74,245.73,226.81,4.654,4.842667,4.2595,3.9,4.6,4.2,4.3,4.5,4.8,-0.3999999999999999,0.09999999999999964,-0.5999999999999996
PB,2504074.0,Caraúbas,25054490.0,EEEFM CEL SERVELIANO DE FARIAS CASTRO,Estadual,82.6,81.7,100,0.826331,0.78833,1,ND,236.24,250.85,ND,232.49,249.01,-,4.478833,4.997667,,3.5,5.0,4.3,4.6,4.9,,-1.0999999999999996,0.09999999999999964
PB,2504074.0,Caraúbas,25054570.0,EMEIEF JOAO JOSE DE ALCANTARA,Municipal,80.6,88.9,96.4,0.786951,0.874457,0.96545,ND,242.23,251.77,ND,229.2,263.66,-,4.523833,5.257167,,4.0,5.1,,,4.2,,,0.8999999999999995
PB,2504074.0,Caraúbas,25123823.0,ESCOLA ECOLOGICA ALICE JORGE DA SILVA,Municipal,87.6,87.4,90.1,0.875589,0.870682,0.895458,239.64,272.51,247.5,235.95,262.59,247.49,4.593167,5.585,4.9165,4.0,4.9,4.4,3.2,3.5,3.7,0.7999999999999998,1.4000000000000004,0.7000000000000002
PB,2504108.0,Carrapateira,25009192.0,ECI EEM JOEL PEREIRA DA SILVA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.6,4.9,5.1,,,
PB,2504108.0,Carrapateira,25009370.0,EMEF GALDINO ANTONIO DA SILVA,Municipal,87.9,79.9,96.9,0.880757,0.788624,0.969194,257.78,270.68,ND,242.04,246.68,ND,4.997,5.289333,-,4.4,4.2,,4.6,4.9,5.2,-0.1999999999999993,-0.7000000000000002,
PB,2504157.0,Casserengue,25060619.0,EMEIF PEDRO SILVINO BEZERRA,Municipal,81.3,76.6,100,0.817143,0.76554,1,239.01,225.93,211.99,238.79,204.35,200.56,4.63,3.838,3.5425,3.8,2.9,3.5,2.8,3.1,3.3,1.0,-0.20000000000000018,0.20000000000000018
PB,2504157.0,Casserengue,25060686.0,EMEIF JANUARIO FERREIRA DE SOUZA,Municipal,69.5,67.3,96.1,0.684702,0.678865,0.958681,227.48,260.82,ND,236.39,254.35,ND,4.397833,5.252833,-,3.0,3.6,,4.5,4.8,5.0,-1.5,-1.1999999999999997,
PB,2504157.0,Casserengue,25060961.0,EMEF MARIA DE LOURDES SILVA,Municipal,70.4,74.4,97.3,0.703371,0.738093,0.969663,245.08,231.06,253.06,241.58,224.79,253.37,4.777667,4.264167,5.107167,3.4,3.1,5.0,3.9,4.2,4.5,-0.5,-1.1,0.5
PB,2504157.0,Casserengue,25110780.0,ESCOLA CIDADA INTEGRAL DE ENSINO MEDIO PROFESSORA BEATRIZ MARIA DE ABREU,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.6,3.9,4.2,,,
PB,2504207.0,Catingueira,25024167.0,EEEFM MARIA GOMES DA CONCEICAO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.8,4.1,4.4,,,
PB,2504207.0,Catingueira,25024353.0,EMEF - MARIA CELESTE PIRES LEITE,Municipal,71.7,77.7,99.3,0.701311,0.780355,0.993371,237.79,253.91,ND,242.65,249.71,ND,4.674,5.060333,-,3.3,3.9,,4.0,4.3,4.5,-0.7000000000000002,-0.3999999999999999,
PB,2504306.0,Catolé do Rocha,25001760.0,CENTRO DE ENS FUND LUZIA MAIA,Municipal,66.9,75.6,95.3,0.664049,0.752877,0.95291,ND,254.73,ND,ND,246.47,ND,-,5.02,-,,3.8,,4.4,4.6,4.9,,-0.7999999999999998,
PB,2504306.0,Catolé do Rocha,25001833.0,ECIT OBDULIA DANTAS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.6,,,
PB,2504306.0,Catolé do Rocha,25001906.0,ECI JOAO SUASSUNA,Estadual,70.8,89.8,100,0.704516,0.902099,1,238.66,252.04,ND,232.76,254.05,ND,4.523667,5.1015,-,3.2,4.6,,3.8,4.0,4.3,-0.5999999999999996,0.5999999999999996,
PB,2504306.0,Catolé do Rocha,25002198.0,EMPG PROFESSORA CATARINA DE SOUSA MAIA,Municipal,57.4,63.8,100,0.598812,0.673054,1,248.45,254.61,ND,243.92,265.41,ND,4.872833,5.333667,-,2.9,3.6,,3.6,3.9,4.2,-0.7000000000000002,-0.2999999999999998,
PB,2504306.0,Catolé do Rocha,25002376.0,EEEF FABIO MARIZ MAIA,Estadual,77.6,90.7,100,0.782783,0.8951,1,254.91,293.12,266.62,238.9,265.8,260.69,4.896833,5.982,5.455167,3.8,5.4,5.5,4.2,4.5,4.8,-0.40000000000000036,0.9000000000000004,0.7000000000000002
PB,2504355.0,Caturité,25052802.0,EEEFM FELIX ARAUJO,Estadual,80.6,73.2,-,0.828174,0.729336,-,ND,ND,-,ND,ND,-,-,-,-,,,,3.9,4.2,4.5,,,
PB,2504355.0,Caturité,25106678.0,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL ANTONIO TROVAO DE MELO,Municipal,84.6,82.5,88.4,0.857378,0.829645,0.89086,243.25,227.84,211.95,247.09,242.58,216.67,4.839,4.507,3.810333,4.1,3.7,3.4,4.4,4.7,4.9,-0.3000000000000007,-1.0,-1.5000000000000004
PB,2504355.0,Caturité,25285920.0,ESCOLA MUNICIPAL RURAL DE ENSINO FUNDAMENTAL MARIA VERISSIMO DE SOUSA,Municipal,81.9,79.6,96.6,0.84753,0.815074,0.966304,ND,237.57,ND,ND,237.69,ND,-,4.587667,-,,3.7,,,,4.0,,,
PB,2504405.0,Conceição,25027930.0,ECIT MAESTRO JOSE SIQUEIRA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.6,,,
PB,2504405.0,Conceição,25027999.0,EEEF CALULA LEITE,Estadual,73.7,88.5,100,0.721641,0.882955,1,225,231.84,220.63,232.29,221.07,229.43,4.288167,4.215167,4.167667,3.1,3.7,4.2,4.7,4.9,5.2,-1.6,-1.2000000000000002,-1.0
PB,2504405.0,Conceição,25028022.0,EEEF JOSE LEITE,Estadual,61.1,95.8,100,0.607301,0.957171,1,228.22,240.38,ND,238.23,239.46,ND,4.440833,4.664,-,2.7,4.5,,3.6,3.9,4.2,-0.8999999999999999,0.6000000000000001,
PB,2504405.0,Conceição,25028065.0,EEEF NOSSA SENHORA DE FATIMA,Estadual,64.1,77.5,100,0.634213,0.698587,1,ND,213.76,ND,ND,208.31,ND,-,3.701167,-,,2.6,,3.1,3.4,3.7,,-0.7999999999999998,
PB,2504405.0,Conceição,25028693.0,EMEF HOZANO MIGUEL DE SOUSA,Municipal,60.5,68.3,73.5,0.607454,0.688657,0.734034,-,ND,219.77,-,ND,216.36,-,-,3.9355,,,2.9,2.9,3.2,3.4,,,-0.5
PB,2504405.0,Conceição,25028910.0,EMEF PROFESSOR JOSE RAIMUNDO DE SOUSA NETO - PADRE ZE,Municipal,-,-,94.9,-,-,0.94785,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
