SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,ORIGEM,CATEGORY
PB,2500403.0,Alagoa Nova,25114387.0,EMEIEF PROFESSORA MARIA LUIZA DE AQUINO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500502.0,Alagoinha,25066390.0,EMEF PROFESSORA JOAQUINA MOURA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500502.0,Alagoinha,25066420.0,ESC MUN ENS FUND CARLOS MARTINS BELTRAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500502.0,Alagoinha,25066501.0,ESCOLA MUNICIPAL SEVERINO FLAVIANO CAVALCANTE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500502.0,Alagoinha,25066587.0,GR MUL ANTONIO JACO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500536.0,Alcantil,25052349.0,ESCOLA MUL CICERO FRANCISCO DO CARMO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500536.0,Alcantil,25052390.0,ESCOLA MUN DE ENS FUND MANOEL HERCULANO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500577.0,Algodão de Jandaíra,25111930.0,EMEF HILDA LINS DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100076.0,EMEIEF ADAUTO FERREIRA DE PAULA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100084.0,EMEIEF ALFREDO CIPRIANO FERREIRA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100114.0,EMEIEF ANTENOR FERREIRA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100238.0,EMEIEF JOSE FERNANDES BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100262.0,EMEIEF OLIVIA CORREIA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500601.0,Alhandra,25100335.0,EMEIEF MARIA DOMINGOS DA CONCEICAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25004972.0,EMEF CONEGO MANOEL JACOME,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25005049.0,EEEF RITA MARTINS DE MELO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25005057.0,EEEF SEVERINA ALMEIDA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25005227.0,EMEIEF JOSE GONCALVES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25005642.0,EMEIEF FRANCISCA HERMINA DE JESUS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25005804.0,EMEIEF AMELIA SOARES DE MORAIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25102621.0,EMEF PROF FRASSINETE BERNARDO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25114654.0,EMEIEF FREI ANTONIO JOSE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500700.0,São João do Rio do Peixe,25122487.0,EMEIEF RAIMUNDO RODRIGUES DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500734.0,Amparo,25049640.0,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO DE AMPARO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2500734.0,Amparo,25050168.0,ESCOLA INTEGRADA DE EDUCACAO DO CAMPO JUVENAL FERREIRA DE BRITO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500775.0,Aparecida,25019023.0,EMEF JOAO BATISTA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500775.0,Aparecida,25019490.0,EMEF LILI QUEIROGA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500809.0,Araçagi,25066692.0,EMEF ALICE DE ALMEIDA CARNEIRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500809.0,Araçagi,25066811.0,ESC MUN ENS FUND JOAO DUTRA DE ARAUJO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500809.0,Araçagi,25067001.0,EMEF JOAO MAXIMINO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500908.0,Arara,25054856.0,GR ESC MARIA DO CARMO ALVES DE MORAIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500908.0,Arara,25054864.0,EMEIF MARIA DO CARMO CASTRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500908.0,Arara,25054937.0,EMEIF JOAQUIM ALVES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500908.0,Arara,25054945.0,EMEIF JOSE FERREIRA DE MELO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2500908.0,Arara,25054961.0,EMEIF MARIA JOSE DE ALBUQUERQUE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059181.0,EMEF MONSENHOR SEVERINO CAVALCANTE DE MIRANDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059386.0,EMEF MARIZETE ARAUJO BEZERRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059408.0,EMEF RITA NUNES DA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059432.0,EMEF JOSE FRANCISCO DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059475.0,EMEF ANTONIO CANDIDO RIBEIRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059491.0,EMEF ERNESTO MOREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25059556.0,EMEF PROF JOAO MOREIRA SOARES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25105280.0,EDUCANDARIO SAGRADA FAMILIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501005.0,Araruna,25110829.0,EMEF PREFEITA MARIA CELESTE TORRES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064193.0,ESC MUL PEDRO HONORIO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064428.0,ESC MUL JOSE RODRIGUES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064444.0,EMEF JULIA VERONICA DOS SANTOS LEAL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064460.0,EMEF MARIA EMILIA MARACAJA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064541.0,EMEF NENEN SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25064738.0,EEEF DR PLINIO LEMOS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501104.0,Areia,25120344.0,EMEF DR JOSE INACIO DE MIRANDA PEREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501153.0,Areia de Baraúnas,25020374.0,EEEFM CLOVIS SATIRO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2501153.0,Areia de Baraúnas,25020609.0,EMEF ABDIAS JOSE DA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501203.0,Areial,25061410.0,EEEF INACIO GONDIM,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501203.0,Areial,25061445.0,E M E F INTEGRAL FRANCISCO APOLINARIO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501203.0,Areial,25061542.0,GR ESC EZEQUIEL VIEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501203.0,Areial,25061593.0,GR ESC MODELO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501203.0,Areial,25061607.0,GR ESC SEVERINO BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25083503.0,EEEF PROFESSORA ELZIRA GOMES DE MEDEIROS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25083619.0,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MAJOR JOSE BARBOSA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25083651.0,E M E F SANTA LUZIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084151.0,E M E F ANTONIO MARTINS DO NASCIMENTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084216.0,E M E F JOSE DE SOUSA SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084232.0,E M E F MARIA MARGARIDA DA CONCEICAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084240.0,E M E F NIVALDO ALVES BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084259.0,E M E F PEDRO LOPES DE BRITO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084321.0,E M E F COSME ALVES BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084330.0,E M E F EMILIANO RESENDE FILHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084348.0,E M E F JOSE CELESTINO DE SOUZA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084380.0,E M E F JOSE COSME IRMAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25084410.0,E M E F SEBASTIANA ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25107968.0,E M E F SAO FRANCISCO DE ASSIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25112295.0,EMEF TANCREDO NEVES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501302.0,Aroeiras,25113615.0,E M E F JOSE VICENTE DE ARAUJO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501351.0,Assunção,25050478.0,EEEF DE VEREADOR JOAO MARTINIANO DOS SANTOS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501351.0,Assunção,25129147.0,EMEF PROFESSOR EVANDIR GONCALVES DE OLIVEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501401.0,Baía da Traição,25085859.0,EMEF DR ANTONIO ESTIGARRIBIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501401.0,Baía da Traição,25085964.0,EMEF DR CARLOS RODRIGUES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501401.0,Baía da Traição,25086014.0,EMEF PAULO EUFRASIO RODRIGUES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501401.0,Baía da Traição,25103097.0,EMEF CENTRO SOCIAL SAO MIGUEL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501401.0,Baía da Traição,25125281.0,EMEF JOAO EUGENIO BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25064916.0,EEEF XAVIER JUNIOR,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065157.0,EMEF JOSE ROCHA CIRNE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065181.0,EMEF ANTONIO COUTINHO DE MEDEIROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065190.0,EMEF APRIGIO PATRICIO RAMALHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065211.0,EMEF JOSE HENRIQUE PEREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065297.0,EMEF PROF SOLANGE R DE FONTES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065327.0,EMEF DO JARACATIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065386.0,EMEF DR JOAQUIM F DE MEDEIROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25065505.0,EMEF DR DIONISIO MAIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25114824.0,EMEF NOSSA SENHORA APARECIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25129589.0,EMEIF MONTE CARMELO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501500.0,Bananeiras,25130064.0,EMEF XAVIER JUNIOR,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501534.0,Baraúna,25043242.0,EEEF DE BARAUNA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501534.0,Baraúna,25133241.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CELINA RODRIGUES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501575.0,Barra de Santana,25052772.0,EMEF OTAVIO TEODORO DE AMORIM,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055062.0,EEEF PROF JOSE COELHO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055259.0,EMEF JOSE RIBEIRO DINIZ,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055283.0,EMEF MANOEL BATISTA DE SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055518.0,EMEF JOSE CANDIDO RIBEIRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055534.0,EMEF JULIO CAETANO DE LUNA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055585.0,EMEF CICERA DA SILVA SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055631.0,EMEF ROSA M SOARES FONSECA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055666.0,EMEF SEVERINA ADELIA BARROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25055704.0,EMEF ANTONIO EZEQUIEL MARTINS CASADO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501609.0,Barra de Santa Rosa,25152203.0,EMEF JOSE MARTINHO CERPA DE MENEZES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501708.0,Barra de São Miguel,25051296.0,EEE FUNDAMENTAL E MEDIO MELQUIADES TEJO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2501807.0,Bayeux,25090925.0,EEEF ALICE AZEVEDO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25090933.0,EEEF ALVARO DE CARVALHO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091093.0,EMEF DR EDGARD SEARGER,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091115.0,EMEF PETRONIO FIGUEIREDO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091123.0,EMEF SENADOR RUY CARNEIRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091158.0,EMEF FLAVIO RIBEIRO COUTINHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091166.0,EMEF JAIME CAETANO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091182.0,EMEF JOAQUIM LAFAYETTE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091204.0,EMEF OTILIO CIRAULO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25091220.0,EMEF MARIA DAS NEVES LINS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25113062.0,EMEF AIRTON CIRAULO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25113674.0,EMEF RITA ALVES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25119222.0,EMEF SANDRA MARIA CARNEIRO DE SOUZA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25125877.0,EMEF JAIDE RODRIGUES MENEZES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501807.0,Bayeux,25250922.0,EMEF JOANA FORTUNATO DE SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501906.0,Belém,25067222.0,EMEIEF AFONSO ASTROGILDO DE PAULA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501906.0,Belém,25067265.0,EMEIEF PROFª ELVIRA SILVEIRA DA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501906.0,Belém,25067346.0,EMEIEF DE CAICARINHA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501906.0,Belém,25067370.0,EMEIEF FRANCISCA LEITE BRAGA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2501906.0,Belém,25067443.0,EMEIEF CLAUDIO CANTALICE VIANA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502003.0,Belém do Brejo do Cruz,25000063.0,EMEIF PREFEITO PLINIO FORTE MAIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502003.0,Belém do Brejo do Cruz,25000110.0,ESC MUL FRANCISCO DA CUNHA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502003.0,Belém do Brejo do Cruz,25000160.0,ESCOLA MEIF PROFESSOR RAIMUNDO SEVERINO ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502052.0,Bernardino Batista,25012711.0,EMEF JOSE BERNARDINO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502052.0,Bernardino Batista,25125591.0,EMEI ERIKA KETHLEN ANDRADE BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502102.0,Boa Ventura,25027913.0,EMEIF OTILIA CAVALCANTE PINTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502102.0,Boa Ventura,25104888.0,EMEIF MARIA BARAUNA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502151.0,Boa Vista,25076000.0,ESCOLA MUNICIPAL BENTONIT UNIAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502151.0,Boa Vista,25076264.0,GR ESC SEVERINO TAVARES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502201.0,Bom Jesus,25006150.0,EMEF JOSE ROQUE DE SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502409.0,Bonito de Santa Fé,25006304.0,EMEIF PROF AUREA DIAS DE ALMEIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502409.0,Bonito de Santa Fé,25006835.0,EMEIF ELIZIO LEONEL DE FRANCA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25051636.0,EEEF MARECHAL JOSE PESSOA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25051970.0,EMEF GOV JOAO AGRIPINO FILHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25051997.0,EMEF JOAO ERNESTO DO REGO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25052080.0,EMEF HENRIQUE JOSE CAVALCANTE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25052110.0,EMEF MANOEL PEREIRA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25052152.0,EMEF VIRGINIUS DA GAMA E MELO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502508.0,Boqueirão,25104500.0,EMEF MANOEL ARAUJO COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502607.0,Igaracy,25119869.0,GR MUL MANOEL JACKSON NICACIO ALVES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502706.0,Borborema,25065602.0,ESC MUL RAFAEL DA COSTA MARANHAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502706.0,Borborema,25065670.0,EMEF JALDETE GUEDES PEREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502805.0,Brejo do Cruz,25001027.0,E M E F FRANCISCA GOMES BATISTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502805.0,Brejo do Cruz,25118609.0,E M E F LINO DANTAS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502904.0,Brejo dos Santos,25001469.0,EMEF ELIZIARIO LUIZ DA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2502904.0,Brejo dos Santos,25001655.0,EMEF LUCAS FERREIRA DE ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100459.0,EEEF ALBERTO LUNDGREN,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2503001.0,Caaporã,25100467.0,EEEF DR JOAO LOPES MACHADO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100505.0,ESCOLA MUNICIPAL ANTONIO VELOSO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100513.0,ESCOLA MUN ARLETE ALVES DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100530.0,ESCOLA MUN ENEAS POSSIDONIO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100548.0,ESCOLA MUN EPITACIO PESSOA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100556.0,ESCOLA MUN HERMELICIA COELHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25100599.0,ESCOLA MUN MARIA HOLANDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25132423.0,EMEF VEREADOR DORGIVAL SILVINO DA SILVEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503001.0,Caaporã,25255924.0,EMEF PROF EUNICE NAZARIO DE OLIVEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503100.0,Cabaceiras,25053230.0,EMEF INACIO GOMES MEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503100.0,Cabaceiras,25053400.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA NEULY DOURADO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503100.0,Cabaceiras,25122100.0,EMEF JOAO FRANCISCO DA MOTTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091530.0,ESC DE JUIZADO DE MENORES DE CABEDELO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091646.0,EEEF PE ANTONIO VIEIRA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091654.0,EEEF SAO JUDAS TADEU,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091662.0,ESC MUL ADJUTO CARLOS DE MORAIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091670.0,ESC MUL AGRIPINO JOSE DE MORAES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091689.0,ESC MUL ANTONIO VIANA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2503209.0,Cabedelo,25091697.0,ESC MUL DAMASIO FRANCA DE MACEDO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
